event_id,date,amount,variant_id,created_at,number_of_items,uniq_number,version
6,2024-12-01 00:00:00,67506,193,2024-01-09 13:59:19.415559,2600,193 - Декабрь 2024,1
6,2025-01-01 00:00:00,13447,193,2024-01-09 13:59:19.415559,520,193 - Январь 2025,1
6,2025-02-01 00:00:00,13447,193,2024-01-09 13:59:19.415559,520,193 - Февраль 2025,1
6,2025-03-01 00:00:00,20205,193,2024-01-09 13:59:19.415559,780,193 - Март 2025,1
6,2025-04-01 00:00:00,16826,193,2024-01-09 13:59:19.415559,650,193 - Апрель 2025,1
6,2025-05-01 00:00:00,16826,193,2024-01-09 13:59:19.415559,650,193 - Май 2025,1
6,2025-06-01 00:00:00,16826,193,2024-01-09 13:59:19.415559,650,193 - Июнь 2025,1
6,2025-07-01 00:00:00,20205,193,2024-01-09 13:59:19.415559,780,193 - Июль 2025,1
6,2025-08-01 00:00:00,33719,193,2024-01-09 13:59:19.415559,1300,193 - Август 2025,1
6,2025-09-01 00:00:00,33719,193,2024-01-09 13:59:19.415559,1300,193 - Сентябрь 2025,1
6,2025-10-01 00:00:00,49313,193,2024-01-09 13:59:19.415559,1900,193 - Октябрь 2025,1
6,2025-11-01 00:00:00,74004,193,2024-01-09 13:59:19.415559,2850,193 - Ноябрь 2025,1
6,2025-12-01 00:00:00,98694,193,2024-01-09 13:59:19.415559,3800,193 - Декабрь 2025,1
6,2026-01-01 00:00:00,19685,193,2024-01-09 13:59:19.415559,760,193 - Январь 2026,1
6,2026-02-01 00:00:00,19685,193,2024-01-09 13:59:19.415559,760,193 - Февраль 2026,1
6,2026-03-01 00:00:00,29561,193,2024-01-09 13:59:19.415559,1140,193 - Март 2026,1
6,2026-04-01 00:00:00,24623,193,2024-01-09 13:59:19.415559,950,193 - Апрель 2026,1
6,2026-05-01 00:00:00,24623,193,2024-01-09 13:59:19.415559,950,193 - Май 2026,1
6,2026-06-01 00:00:00,24623,193,2024-01-09 13:59:19.415559,950,193 - Июнь 2026,1
6,2026-07-01 00:00:00,29561,193,2024-01-09 13:59:19.415559,1140,193 - Июль 2026,1
6,2026-08-01 00:00:00,49313,193,2024-01-09 13:59:19.415559,1900,193 - Август 2026,1
6,2026-09-01 00:00:00,49313,193,2024-01-09 13:59:19.415559,1900,193 - Сентябрь 2026,1
6,2026-10-01 00:00:00,54511,193,2024-01-09 13:59:19.415559,2100,193 - Октябрь 2026,1
6,2026-11-01 00:00:00,81801,193,2024-01-09 13:59:19.415559,3150,193 - Ноябрь 2026,1
6,2026-12-01 00:00:00,109090,193,2024-01-09 13:59:19.415559,4200,193 - Декабрь 2026,1
6,2027-01-01 00:00:00,21764,193,2024-01-09 13:59:19.415559,840,193 - Январь 2027,1
6,2027-02-01 00:00:00,21764,193,2024-01-09 13:59:19.415559,840,193 - Февраль 2027,1
6,2027-03-01 00:00:00,32680,193,2024-01-09 13:59:19.415559,1260,193 - Март 2027,1
6,2027-04-01 00:00:00,27222,193,2024-01-09 13:59:19.415559,1050,193 - Апрель 2027,1
6,2027-05-01 00:00:00,27222,193,2024-01-09 13:59:19.415559,1050,193 - Май 2027,1
6,2022-08-01 00:00:00,0,213,2024-01-09 14:09:18.881193,0,213 - Август 2022,1
6,2022-09-01 00:00:00,0,213,2024-01-09 14:09:18.881193,0,213 - Сентябрь 2022,1
6,2022-10-01 00:00:00,0,213,2024-01-09 14:09:18.881193,0,213 - Октябрь 2022,1
6,2022-11-01 00:00:00,0,213,2024-01-09 14:09:18.881193,0,213 - Ноябрь 2022,1
6,2022-12-01 00:00:00,0,213,2024-01-09 14:09:18.881193,0,213 - Декабрь 2022,1
6,2023-01-01 00:00:00,0,213,2024-01-09 14:09:18.881193,0,213 - Январь 2023,1
6,2023-02-01 00:00:00,0,213,2024-01-09 14:09:18.881193,0,213 - Февраль 2023,1
6,2023-03-01 00:00:00,0,213,2024-01-09 14:09:18.881193,0,213 - Март 2023,1
6,2023-04-01 00:00:00,0,213,2024-01-09 14:09:18.881193,0,213 - Апрель 2023,1
6,2023-05-01 00:00:00,0,213,2024-01-09 14:09:18.881193,0,213 - Май 2023,1
6,2023-06-01 00:00:00,0,213,2024-01-09 14:09:18.881193,0,213 - Июнь 2023,1
6,2023-07-01 00:00:00,0,213,2024-01-09 14:09:18.881193,150,213 - Июль 2023,1
6,2023-08-01 00:00:00,831,213,2024-01-09 14:09:18.881193,83,213 - Август 2023,1
6,2023-09-01 00:00:00,1943,213,2024-01-09 14:09:18.881193,150,213 - Сентябрь 2023,1
6,2023-10-01 00:00:00,1943,213,2024-01-09 14:09:18.881193,138,213 - Октябрь 2023,1
6,2023-11-01 00:00:00,0,213,2024-01-09 14:09:18.881193,0,213 - Ноябрь 2023,1
6,2023-12-01 00:00:00,6377,213,2024-01-09 14:09:18.881193,339,213 - Декабрь 2023,1
6,2024-01-01 00:00:00,15850,213,2024-01-09 14:09:18.881193,796,213 - Январь 2024,1
6,2024-02-01 00:00:00,18949,213,2024-01-09 14:09:18.881193,951,213 - Февраль 2024,1
6,2024-03-01 00:00:00,22187,213,2024-01-09 14:09:18.881193,1113,213 - Март 2024,1
6,2024-04-01 00:00:00,24766,213,2024-01-09 14:09:18.881193,1242,213 - Апрель 2024,1
6,2024-05-01 00:00:00,24766,213,2024-01-09 14:09:18.881193,1242,213 - Май 2024,1
6,2024-06-01 00:00:00,24766,213,2024-01-09 14:09:18.881193,1242,213 - Июнь 2024,1
6,2024-07-01 00:00:00,22617,213,2024-01-09 14:09:18.881193,1080,213 - Июль 2024,1
6,2024-08-01 00:00:00,37737,213,2024-01-09 14:09:18.881193,1800,213 - Август 2024,1
6,2024-09-01 00:00:00,37737,213,2024-01-09 14:09:18.881193,1800,213 - Сентябрь 2024,1
6,2024-10-01 00:00:00,37737,213,2024-01-09 14:09:18.881193,1800,213 - Октябрь 2024,1
6,2024-11-01 00:00:00,56637,213,2024-01-09 14:09:18.881193,2700,213 - Ноябрь 2024,1
6,2024-12-01 00:00:00,75537,213,2024-01-09 14:09:18.881193,3600,213 - Декабрь 2024,1
6,2025-01-01 00:00:00,15057,213,2024-01-09 14:09:18.881193,720,213 - Январь 2025,1
6,2025-02-01 00:00:00,15057,213,2024-01-09 14:09:18.881193,720,213 - Февраль 2025,1
6,2025-03-01 00:00:00,22617,213,2024-01-09 14:09:18.881193,1080,213 - Март 2025,1
6,2025-04-01 00:00:00,18837,213,2024-01-09 14:09:18.881193,900,213 - Апрель 2025,1
6,2025-05-01 00:00:00,18837,213,2024-01-09 14:09:18.881193,900,213 - Май 2025,1
6,2025-06-01 00:00:00,18837,213,2024-01-09 14:09:18.881193,900,213 - Июнь 2025,1
6,2025-07-01 00:00:00,32697,213,2024-01-09 14:09:18.881193,1560,213 - Июль 2025,1
6,2025-08-01 00:00:00,54537,213,2024-01-09 14:09:18.881193,2600,213 - Август 2025,1
6,2025-09-01 00:00:00,54537,213,2024-01-09 14:09:18.881193,2600,213 - Сентябрь 2025,1
6,2025-10-01 00:00:00,54537,213,2024-01-09 14:09:18.881193,2600,213 - Октябрь 2025,1
6,2025-11-01 00:00:00,81837,213,2024-01-09 14:09:18.881193,3900,213 - Ноябрь 2025,1
6,2025-12-01 00:00:00,109137,213,2024-01-09 14:09:18.881193,5200,213 - Декабрь 2025,1
6,2026-01-01 00:00:00,21777,213,2024-01-09 14:09:18.881193,1040,213 - Январь 2026,1
6,2026-02-01 00:00:00,21777,213,2024-01-09 14:09:18.881193,1040,213 - Февраль 2026,1
6,2026-03-01 00:00:00,32697,213,2024-01-09 14:09:18.881193,1560,213 - Март 2026,1
6,2026-04-01 00:00:00,27237,213,2024-01-09 14:09:18.881193,1300,213 - Апрель 2026,1
6,2026-05-01 00:00:00,27237,213,2024-01-09 14:09:18.881193,1300,213 - Май 2026,1
6,2026-06-01 00:00:00,27237,213,2024-01-09 14:09:18.881193,1300,213 - Июнь 2026,1
6,2026-07-01 00:00:00,36477,213,2024-01-09 14:09:18.881193,1740,213 - Июль 2026,1
6,2026-08-01 00:00:00,60837,213,2024-01-09 14:09:18.881193,2900,213 - Август 2026,1
6,2026-09-01 00:00:00,60837,213,2024-01-09 14:09:18.881193,2900,213 - Сентябрь 2026,1
6,2026-10-01 00:00:00,60837,213,2024-01-09 14:09:18.881193,2900,213 - Октябрь 2026,1
6,2026-11-01 00:00:00,91287,213,2024-01-09 14:09:18.881193,4350,213 - Ноябрь 2026,1
6,2026-12-01 00:00:00,121737,213,2024-01-09 14:09:18.881193,5800,213 - Декабрь 2026,1
6,2027-01-01 00:00:00,24297,213,2024-01-09 14:09:18.881193,1160,213 - Январь 2027,1
6,2027-02-01 00:00:00,24297,213,2024-01-09 14:09:18.881193,1160,213 - Февраль 2027,1
6,2027-03-01 00:00:00,36477,213,2024-01-09 14:09:18.881193,1740,213 - Март 2027,1
6,2027-04-01 00:00:00,30387,213,2024-01-09 14:09:18.881193,1450,213 - Апрель 2027,1
6,2027-05-01 00:00:00,30387,213,2024-01-09 14:09:18.881193,1450,213 - Май 2027,1
6,2027-06-01 00:00:00,30387,213,2024-01-09 14:09:18.881193,1450,213 - Июнь 2027,1
6,2027-07-01 00:00:00,38997,213,2024-01-09 14:09:18.881193,1860,213 - Июль 2027,1
6,2023-02-01 00:00:00,0,204,2024-01-09 14:10:54.662523,0,204 - Февраль 2023,1
6,2023-03-01 00:00:00,0,204,2024-01-09 14:10:54.662523,0,204 - Март 2023,1
6,2023-04-01 00:00:00,0,204,2024-01-09 14:10:54.662523,0,204 - Апрель 2023,1
6,2023-05-01 00:00:00,0,204,2024-01-09 14:10:54.662523,0,204 - Май 2023,1
6,2023-06-01 00:00:00,0,204,2024-01-09 14:10:54.662523,0,204 - Июнь 2023,1
6,2023-07-01 00:00:00,104,204,2024-01-09 14:10:54.662523,33,204 - Июль 2023,1
6,2023-08-01 00:00:00,610,204,2024-01-09 14:10:54.662523,30,204 - Август 2023,1
6,2023-09-01 00:00:00,977,204,2024-01-09 14:10:54.662523,50,204 - Сентябрь 2023,1
6,2023-10-01 00:00:00,1636,204,2024-01-09 14:10:54.662523,85,204 - Октябрь 2023,1
6,2023-11-01 00:00:00,2416,204,2024-01-09 14:10:54.662523,130,204 - Ноябрь 2023,1
6,2023-12-01 00:00:00,3206,204,2024-01-09 14:10:54.662523,152,204 - Декабрь 2023,1
6,2024-01-01 00:00:00,7520,204,2024-01-09 14:10:54.662523,380,204 - Январь 2024,1
6,2024-02-01 00:00:00,9179,204,2024-01-09 14:10:54.662523,463,204 - Февраль 2024,1
6,2024-03-01 00:00:00,11818,204,2024-01-09 14:10:54.662523,595,204 - Март 2024,1
6,2024-04-01 00:00:00,11718,204,2024-01-09 14:10:54.662523,590,204 - Апрель 2024,1
6,2024-05-01 00:00:00,13857,204,2024-01-09 14:10:54.662523,697,204 - Май 2024,1
6,2024-06-01 00:00:00,13857,204,2024-01-09 14:10:54.662523,697,204 - Июнь 2024,1
6,2024-07-01 00:00:00,14857,204,2024-01-09 14:10:54.662523,747,204 - Июль 2024,1
6,2024-08-01 00:00:00,15916,204,2024-01-09 14:10:54.662523,800,204 - Август 2024,1
6,2024-09-01 00:00:00,15916,204,2024-01-09 14:10:54.662523,800,204 - Сентябрь 2024,1
6,2024-10-01 00:00:00,15916,204,2024-01-09 14:10:54.662523,800,204 - Октябрь 2024,1
6,2024-11-01 00:00:00,23912,204,2024-01-09 14:10:54.662523,1200,204 - Ноябрь 2024,1
6,2024-12-01 00:00:00,31908,204,2024-01-09 14:10:54.662523,1600,204 - Декабрь 2024,1
6,2025-01-01 00:00:00,6321,204,2024-01-09 14:10:54.662523,320,204 - Январь 2025,1
6,2025-02-01 00:00:00,6321,204,2024-01-09 14:10:54.662523,320,204 - Февраль 2025,1
6,2025-03-01 00:00:00,9519,204,2024-01-09 14:10:54.662523,480,204 - Март 2025,1
6,2025-04-01 00:00:00,7920,204,2024-01-09 14:10:54.662523,400,204 - Апрель 2025,1
6,2025-05-01 00:00:00,7920,204,2024-01-09 14:10:54.662523,400,204 - Май 2025,1
6,2025-06-01 00:00:00,7920,204,2024-01-09 14:10:54.662523,400,204 - Июнь 2025,1
6,2025-07-01 00:00:00,9519,204,2024-01-09 14:10:54.662523,480,204 - Июль 2025,1
6,2025-08-01 00:00:00,21913,204,2024-01-09 14:10:54.662523,1100,204 - Август 2025,1
6,2025-09-01 00:00:00,21913,204,2024-01-09 14:10:54.662523,1100,204 - Сентябрь 2025,1
6,2025-10-01 00:00:00,21913,204,2024-01-09 14:10:54.662523,1100,204 - Октябрь 2025,1
6,2025-11-01 00:00:00,32908,204,2024-01-09 14:10:54.662523,1650,204 - Ноябрь 2025,1
6,2025-12-01 00:00:00,43902,204,2024-01-09 14:10:54.662523,2200,204 - Декабрь 2025,1
6,2026-01-01 00:00:00,8720,204,2024-01-09 14:10:54.662523,440,204 - Январь 2026,1
6,2026-02-01 00:00:00,8720,204,2024-01-09 14:10:54.662523,440,204 - Февраль 2026,1
6,2026-03-01 00:00:00,13117,204,2024-01-09 14:10:54.662523,660,204 - Март 2026,1
6,2026-04-01 00:00:00,10919,204,2024-01-09 14:10:54.662523,550,204 - Апрель 2026,1
6,2026-05-01 00:00:00,10919,204,2024-01-09 14:10:54.662523,550,204 - Май 2026,1
6,2026-06-01 00:00:00,10919,204,2024-01-09 14:10:54.662523,550,204 - Июнь 2026,1
6,2026-07-01 00:00:00,13117,204,2024-01-09 14:10:54.662523,660,204 - Июль 2026,1
6,2026-08-01 00:00:00,25911,204,2024-01-09 14:10:54.662523,1300,204 - Август 2026,1
6,2026-09-01 00:00:00,25911,204,2024-01-09 14:10:54.662523,1300,204 - Сентябрь 2026,1
6,2026-10-01 00:00:00,25911,204,2024-01-09 14:10:54.662523,1300,204 - Октябрь 2026,1
6,2026-11-01 00:00:00,38905,204,2024-01-09 14:10:54.662523,1950,204 - Ноябрь 2026,1
6,2026-12-01 00:00:00,51898,204,2024-01-09 14:10:54.662523,2600,204 - Декабрь 2026,1
6,2027-01-01 00:00:00,10319,204,2024-01-09 14:10:54.662523,520,204 - Январь 2027,1
6,2027-02-01 00:00:00,10319,204,2024-01-09 14:10:54.662523,520,204 - Февраль 2027,1
6,2027-03-01 00:00:00,15516,204,2024-01-09 14:10:54.662523,780,204 - Март 2027,1
6,2027-04-01 00:00:00,12918,204,2024-01-09 14:10:54.662523,650,204 - Апрель 2027,1
6,2027-05-01 00:00:00,12918,204,2024-01-09 14:10:54.662523,650,204 - Май 2027,1
6,2027-06-01 00:00:00,12918,204,2024-01-09 14:10:54.662523,650,204 - Июнь 2027,1
6,2027-07-01 00:00:00,15516,204,2024-01-09 14:10:54.662523,780,204 - Июль 2027,1
6,2027-08-01 00:00:00,29909,204,2024-01-09 14:10:54.662523,1500,204 - Август 2027,1
6,2027-09-01 00:00:00,29909,204,2024-01-09 14:10:54.662523,1500,204 - Сентябрь 2027,1
6,2027-10-01 00:00:00,29909,204,2024-01-09 14:10:54.662523,1500,204 - Октябрь 2027,1
6,2027-11-01 00:00:00,44902,204,2024-01-09 14:10:54.662523,2250,204 - Ноябрь 2027,1
6,2027-12-01 00:00:00,59894,204,2024-01-09 14:10:54.662523,3000,204 - Декабрь 2027,1
6,2028-01-01 00:00:00,11918,204,2024-01-09 14:10:54.662523,600,204 - Январь 2028,1
6,2023-02-01 00:00:00,0,201,2024-01-09 14:12:05.982442,0,201 - Февраль 2023,1
6,2023-03-01 00:00:00,0,201,2024-01-09 14:12:05.982442,0,201 - Март 2023,1
6,2023-04-01 00:00:00,0,201,2024-01-09 14:12:05.982442,0,201 - Апрель 2023,1
6,2023-05-01 00:00:00,0,201,2024-01-09 14:12:05.982442,0,201 - Май 2023,1
6,2023-06-01 00:00:00,0,201,2024-01-09 14:12:05.982442,0,201 - Июнь 2023,1
6,2023-07-01 00:00:00,36,201,2024-01-09 14:12:05.982442,33,201 - Июль 2023,1
6,2023-08-01 00:00:00,1527,201,2024-01-09 14:12:05.982442,20,201 - Август 2023,1
6,2023-09-01 00:00:00,2191,201,2024-01-09 14:12:05.982442,152,201 - Сентябрь 2023,1
6,2023-10-01 00:00:00,5336,201,2024-01-09 14:12:05.982442,392,201 - Октябрь 2023,1
6,2023-11-01 00:00:00,4075,201,2024-01-09 14:12:05.982442,330,201 - Ноябрь 2023,1
6,2023-12-01 00:00:00,7864,201,2024-01-09 14:12:05.982442,530,201 - Декабрь 2023,1
6,2024-01-01 00:00:00,4475,201,2024-01-09 14:12:05.982442,304,201 - Январь 2024,1
6,2024-02-01 00:00:00,5476,201,2024-01-09 14:12:05.982442,371,201 - Февраль 2024,1
6,2024-03-01 00:00:00,7046,201,2024-01-09 14:12:05.982442,476,201 - Март 2024,1
6,2024-04-01 00:00:00,6986,201,2024-01-09 14:12:05.982442,472,201 - Апрель 2024,1
6,2024-05-01 00:00:00,8272,201,2024-01-09 14:12:05.982442,558,201 - Май 2024,1
6,2024-06-01 00:00:00,8272,201,2024-01-09 14:12:05.982442,558,201 - Июнь 2024,1
6,2024-07-01 00:00:00,8870,201,2024-01-09 14:12:05.982442,598,201 - Июль 2024,1
6,2024-08-01 00:00:00,7405,201,2024-01-09 14:12:05.982442,500,201 - Август 2024,1
6,2024-09-01 00:00:00,7405,201,2024-01-09 14:12:05.982442,500,201 - Сентябрь 2024,1
6,2024-10-01 00:00:00,7405,201,2024-01-09 14:12:05.982442,500,201 - Октябрь 2024,1
6,2024-11-01 00:00:00,11142,201,2024-01-09 14:12:05.982442,750,201 - Ноябрь 2024,1
6,2024-12-01 00:00:00,14880,201,2024-01-09 14:12:05.982442,1000,201 - Декабрь 2024,1
6,2025-01-01 00:00:00,2920,201,2024-01-09 14:12:05.982442,200,201 - Январь 2025,1
6,2025-02-01 00:00:00,2920,201,2024-01-09 14:12:05.982442,200,201 - Февраль 2025,1
6,2025-03-01 00:00:00,4415,201,2024-01-09 14:12:05.982442,300,201 - Март 2025,1
6,2025-04-01 00:00:00,3667,201,2024-01-09 14:12:05.982442,250,201 - Апрель 2025,1
6,2025-05-01 00:00:00,3667,201,2024-01-09 14:12:05.982442,250,201 - Май 2025,1
6,2025-06-01 00:00:00,3667,201,2024-01-09 14:12:05.982442,250,201 - Июнь 2025,1
6,2025-07-01 00:00:00,4415,201,2024-01-09 14:12:05.982442,300,201 - Июль 2025,1
6,2025-08-01 00:00:00,8900,201,2024-01-09 14:12:05.982442,600,201 - Август 2025,1
6,2025-09-01 00:00:00,8900,201,2024-01-09 14:12:05.982442,600,201 - Сентябрь 2025,1
6,2025-10-01 00:00:00,8900,201,2024-01-09 14:12:05.982442,600,201 - Октябрь 2025,1
6,2025-11-01 00:00:00,13385,201,2024-01-09 14:12:05.982442,900,201 - Ноябрь 2025,1
6,2025-12-01 00:00:00,17870,201,2024-01-09 14:12:05.982442,1200,201 - Декабрь 2025,1
6,2026-01-01 00:00:00,3518,201,2024-01-09 14:12:05.982442,240,201 - Январь 2026,1
6,2026-02-01 00:00:00,3518,201,2024-01-09 14:12:05.982442,240,201 - Февраль 2026,1
6,2026-03-01 00:00:00,5312,201,2024-01-09 14:12:05.982442,360,201 - Март 2026,1
6,2026-04-01 00:00:00,4415,201,2024-01-09 14:12:05.982442,300,201 - Апрель 2026,1
6,2026-05-01 00:00:00,4415,201,2024-01-09 14:12:05.982442,300,201 - Май 2026,1
6,2026-06-01 00:00:00,4415,201,2024-01-09 14:12:05.982442,300,201 - Июнь 2026,1
6,2026-07-01 00:00:00,5312,201,2024-01-09 14:12:05.982442,360,201 - Июль 2026,1
6,2026-08-01 00:00:00,10395,201,2024-01-09 14:12:05.982442,700,201 - Август 2026,1
6,2026-09-01 00:00:00,10395,201,2024-01-09 14:12:05.982442,700,201 - Сентябрь 2026,1
6,2026-10-01 00:00:00,10395,201,2024-01-09 14:12:05.982442,700,201 - Октябрь 2026,1
6,2026-11-01 00:00:00,15627,201,2024-01-09 14:12:05.982442,1050,201 - Ноябрь 2026,1
6,2026-12-01 00:00:00,20860,201,2024-01-09 14:12:05.982442,1400,201 - Декабрь 2026,1
6,2027-01-01 00:00:00,4116,201,2024-01-09 14:12:05.982442,280,201 - Январь 2027,1
6,2027-02-01 00:00:00,4116,201,2024-01-09 14:12:05.982442,280,201 - Февраль 2027,1
6,2027-03-01 00:00:00,6209,201,2024-01-09 14:12:05.982442,420,201 - Март 2027,1
6,2027-04-01 00:00:00,5162,201,2024-01-09 14:12:05.982442,350,201 - Апрель 2027,1
6,2027-05-01 00:00:00,5162,201,2024-01-09 14:12:05.982442,350,201 - Май 2027,1
6,2027-06-01 00:00:00,5162,201,2024-01-09 14:12:05.982442,350,201 - Июнь 2027,1
6,2027-07-01 00:00:00,6209,201,2024-01-09 14:12:05.982442,420,201 - Июль 2027,1
6,2027-08-01 00:00:00,13385,201,2024-01-09 14:12:05.982442,900,201 - Август 2027,1
6,2027-09-01 00:00:00,13385,201,2024-01-09 14:12:05.982442,900,201 - Сентябрь 2027,1
6,2027-10-01 00:00:00,13385,201,2024-01-09 14:12:05.982442,900,201 - Октябрь 2027,1
6,2027-11-01 00:00:00,20112,201,2024-01-09 14:12:05.982442,1350,201 - Ноябрь 2027,1
6,2027-12-01 00:00:00,26840,201,2024-01-09 14:12:05.982442,1800,201 - Декабрь 2027,1
6,2028-01-01 00:00:00,5312,201,2024-01-09 14:12:05.982442,360,201 - Январь 2028,1